id,recipient_username,type,title,title_th,message,message_th,related_id,is_read,created_at,created_by
126,bk1040,version_update,อัพเดท v2.0.9,อัพเดท v2.0.9,Agent Requests: เปลี่ยนเป็น Chat Interface — ส่ง request ผ่านช่องแชทได้เลย • AI ตอบกลับอัตโนมัติด้วย OpenAI — Replit Agent ตอบรับทุก request ใน 2-3 วินาที (+1 รายการ),Agent Requests: เปลี่ยนเป็น Chat Interface — ส่ง request ผ่านช่องแชทได้เลย • AI ตอบกลับอัตโนมัติด้วย OpenAI — Replit Agent ตอบรับทุก request ใน 2-3 วินาที (+1 รายการ),2.0.9,1,2026-03-07T00:00:00.000Z,system
127,bk1040,version_update,อัพเดท v2.0.8,อัพเดท v2.0.8,"Desktop nav: Staff เห็นแค่ Dashboard + My Work, Manager เห็นทุก feature menu • Roster ออกจาก desktop nav bar (Roster data อยู่ใน My Work อยู่แล้ว) (+2 รายการ)","Desktop nav: Staff เห็นแค่ Dashboard + My Work, Manager เห็นทุก feature menu • Roster ออกจาก desktop nav bar (Roster data อยู่ใน My Work อยู่แล้ว) (+2 รายการ)",2.0.8,1,2026-03-04T00:00:00.000Z,system
128,bk1040,version_update,อัพเดท v2.0.7,อัพเดท v2.0.7,"Profile Dropdown & Mobile Sidebar: redesign ให้เหมือน BK Corporate Portal — avatar + ชื่อ + email + เมนู • Desktop Dropdown: header สีน้ำตาล (primary) พร้อม avatar ใหญ่, ชื่อ, email, ปุ่มแก้ไข, ออกจากระบบ (+3 รายการ)","Profile Dropdown & Mobile Sidebar: redesign ให้เหมือน BK Corporate Portal — avatar + ชื่อ + email + เมนู • Desktop Dropdown: header สีน้ำตาล (primary) พร้อม avatar ใหญ่, ชื่อ, email, ปุ่มแก้ไข, ออกจากระบบ (+3 รายการ)",2.0.7,1,2026-03-04T00:00:00.000Z,system
129,bk1040,version_update,อัพเดท v2.0.6,อัพเดท v2.0.6,"Dashboard: การ์ดบนซ้ายแสดงทีมผู้จัดการ, การ์ดขวาล่างแสดงพนักงาน — แสดงชื่อจริง (ชื่อเล่น) + กะงาน","Dashboard: การ์ดบนซ้ายแสดงทีมผู้จัดการ, การ์ดขวาล่างแสดงพนักงาน — แสดงชื่อจริง (ชื่อเล่น) + กะงาน",2.0.6,1,2026-03-03T00:00:00.000Z,system
130,bk1040,version_update,อัพเดท v2.0.5,อัพเดท v2.0.5,Chann: ตั้งเวลาแจ้งเตือนอัตโนมัติ 22:45 น. — แจ้งงานค้างที่รอดำเนินการ (in-app notification),Chann: ตั้งเวลาแจ้งเตือนอัตโนมัติ 22:45 น. — แจ้งงานค้างที่รอดำเนินการ (in-app notification),2.0.5,1,2026-03-03T00:00:00.000Z,system
142,bk1040,version_update,อัพเดท v1.7.0,อัพเดท v1.7.0,"Chann AI: Full Agent Access — role-based write permissions (Admin=all, Manager=roster+reports, Staff=read-only) • tools ใหม่: createUser, updateUserProfile, resetUserPassword, addBorrowTransaction, executeSqlQuery (+1 รายการ)","Chann AI: Full Agent Access — role-based write permissions (Admin=all, Manager=roster+reports, Staff=read-only) • tools ใหม่: createUser, updateUserProfile, resetUserPassword, addBorrowTransaction, executeSqlQuery (+1 รายการ)",1.7.0,1,2026-02-25T00:00:00.000Z,system
131,bk1040,version_update,อัพเดท v2.0.4,อัพเดท v2.0.4,Daily Sales: แก้ไขบั๊ก ส่งผ่านไลน์ไม่แสดงข้อมูลตารางงาน — ระบบจะบันทึกฟอร์มอัตโนมัติก่อนส่งไปไลน์ทุกครั้ง,Daily Sales: แก้ไขบั๊ก ส่งผ่านไลน์ไม่แสดงข้อมูลตารางงาน — ระบบจะบันทึกฟอร์มอัตโนมัติก่อนส่งไปไลน์ทุกครั้ง,2.0.4,1,2026-03-02T00:00:00.000Z,system
132,bk1040,version_update,อัพเดท v2.0.3,อัพเดท v2.0.3,Weekly Sales: Unaccounted Top 3 ดึงรายการจากระบบยืมคืน (Borrow Items) แทนการใช้ BK-CR categories,Weekly Sales: Unaccounted Top 3 ดึงรายการจากระบบยืมคืน (Borrow Items) แทนการใช้ BK-CR categories,2.0.3,1,2026-03-02T00:00:00.000Z,system
133,bk1040,version_update,อัพเดท v2.0.2,อัพเดท v2.0.2,Daily Sales: แสดง banner แจ้งเตือนส่งรายงานเมื่อวาน (ก่อน 20:00 น.) • Weekly Sales: แสดง banner แจ้งเตือนสัปดาห์ที่ต้องส่ง (วันอังคารก่อน 20:00 น.) (+3 รายการ),Daily Sales: แสดง banner แจ้งเตือนส่งรายงานเมื่อวาน (ก่อน 20:00 น.) • Weekly Sales: แสดง banner แจ้งเตือนสัปดาห์ที่ต้องส่ง (วันอังคารก่อน 20:00 น.) (+3 รายการ),2.0.2,1,2026-03-02T00:00:00.000Z,system
134,bk1040,version_update,อัพเดท v2.0.1,อัพเดท v2.0.1,เปลี่ยน dropdown Waste Top 3 / Unaccounted Top 3 ในรายงานสัปดาห์ให้ใช้ BK-CR categories (32 รายการ) • ลบการดึงข้อมูลจาก Borrow Tracker ออก — ใช้รายการ BK-CR มาตรฐานแทน,เปลี่ยน dropdown Waste Top 3 / Unaccounted Top 3 ในรายงานสัปดาห์ให้ใช้ BK-CR categories (32 รายการ) • ลบการดึงข้อมูลจาก Borrow Tracker ออก — ใช้รายการ BK-CR มาตรฐานแทน,2.0.1,1,2026-03-02T00:00:00.000Z,system
135,bk1040,version_update,อัพเดท v2.0.0,อัพเดท v2.0.0,อัพเกรด Chann AI เป็น gpt-4o ทั้งระบบ (จาก gpt-4o-mini) — ฉลาดและแม่นยำขึ้น • ปรับ system prompt ให้ Chann ตอบกระชับและรวดเร็วขึ้น (+3 รายการ),อัพเกรด Chann AI เป็น gpt-4o ทั้งระบบ (จาก gpt-4o-mini) — ฉลาดและแม่นยำขึ้น • ปรับ system prompt ให้ Chann ตอบกระชับและรวดเร็วขึ้น (+3 รายการ),2.0.0,1,2026-03-01T00:00:00.000Z,system
136,bk1040,version_update,อัพเดท v1.9.0,อัพเดท v1.9.0,เพิ่ม Role 'Area Manager' (role=area) — อ่านข้อมูลได้เหมือน Manager • ระบบปลดล็อก 30 นาที: กรอกรหัสผ่านก่อนแก้ไขข้อมูล (+3 รายการ),เพิ่ม Role 'Area Manager' (role=area) — อ่านข้อมูลได้เหมือน Manager • ระบบปลดล็อก 30 นาที: กรอกรหัสผ่านก่อนแก้ไขข้อมูล (+3 รายการ),1.9.0,1,2026-02-27T00:00:00.000Z,system
137,bk1040,version_update,อัพเดท v1.8.2,อัพเดท v1.8.2,เพิ่ม Survey Count ในรายงาน LINE Daily Report ต่อจากบรรทัด OSAT • แสดงชื่อจริง (fullName) แทน username ใน Staff Working Today บน Dashboard (+1 รายการ),เพิ่ม Survey Count ในรายงาน LINE Daily Report ต่อจากบรรทัด OSAT • แสดงชื่อจริง (fullName) แทน username ใน Staff Working Today บน Dashboard (+1 รายการ),1.8.2,1,2026-02-26T00:00:00.000Z,system
138,bk1040,version_update,อัพเดท v1.8.1,อัพเดท v1.8.1,"แก้ไข Waste double-counting — settings-page save รีเซ็ต wasteMealDaily เป็น 0 ถูกต้อง • แก้ไข OData endpoint ใช้ field ชื่อผิด (targetAmount → targetSales, wasteAmount → wasteRawDaily) (+3 รายการ)","แก้ไข Waste double-counting — settings-page save รีเซ็ต wasteMealDaily เป็น 0 ถูกต้อง • แก้ไข OData endpoint ใช้ field ชื่อผิด (targetAmount → targetSales, wasteAmount → wasteRawDaily) (+3 รายการ)",1.8.1,1,2026-02-26T00:00:00.000Z,system
139,bk1040,version_update,อัพเดท v1.8.0,อัพเดท v1.8.0,"Chann AI: เพิ่ม tools ครอบคลุมทุก storage operation (read + write) • Read tools ใหม่: getWasteTarget, getStoreSettings, getSystemLogs, getBorrowTransactions, getMtdSummary, getLaborSettings ฯลฯ (+3 รายการ)","Chann AI: เพิ่ม tools ครอบคลุมทุก storage operation (read + write) • Read tools ใหม่: getWasteTarget, getStoreSettings, getSystemLogs, getBorrowTransactions, getMtdSummary, getLaborSettings ฯลฯ (+3 รายการ)",1.8.0,1,2026-02-25T00:00:00.000Z,system
140,bk1040,version_update,อัพเดท v1.7.2,อัพเดท v1.7.2,"Timezone: ระบบทั้งหมดใช้ Asia/Bangkok (UTC+7) อย่างสอดคล้องกัน • เพิ่ม nowIso(), todayBangkok(), nowBangkok() ใน server/utils.ts (+2 รายการ)","Timezone: ระบบทั้งหมดใช้ Asia/Bangkok (UTC+7) อย่างสอดคล้องกัน • เพิ่ม nowIso(), todayBangkok(), nowBangkok() ใน server/utils.ts (+2 รายการ)",1.7.2,1,2026-02-26T00:00:00.000Z,system
141,bk1040,version_update,อัพเดท v1.7.1,อัพเดท v1.7.1,"แก้ไข Borrow pages (Items, Branches, Dashboard) ใช้ GET queryFn แต่ backend ต้องการ POST • ลบ Toaster ซ้ำใน App.tsx (+2 รายการ)","แก้ไข Borrow pages (Items, Branches, Dashboard) ใช้ GET queryFn แต่ backend ต้องการ POST • ลบ Toaster ซ้ำใน App.tsx (+2 รายการ)",1.7.1,1,2026-02-25T00:00:00.000Z,system
21,chajai003,version_update,อัพเดท v1.7.1,อัพเดท v1.7.1,"แก้ไข Borrow pages (Items, Branches, Dashboard) ใช้ GET queryFn แต่ backend ต้องการ POST • ลบ Toaster ซ้ำใน App.tsx (+2 รายการ)","แก้ไข Borrow pages (Items, Branches, Dashboard) ใช้ GET queryFn แต่ backend ต้องการ POST • ลบ Toaster ซ้ำใน App.tsx (+2 รายการ)",1.7.1,1,2026-02-25T00:00:00.000Z,system
143,bk1040,version_update,อัพเดท v1.6.0,อัพเดท v1.6.0,"Chann AI: เพิ่ม write tools สำหรับ Admin (saveDailySales, saveDailyTarget, saveShift ฯลฯ) • Sales Settings: เพิ่ม 5 คอลัมน์ใหม่ (LY Sales, Forecast, LY TC, Target TC, Target TA) + 10 คอลัมน์คำนวณ (+3 รายการ)","Chann AI: เพิ่ม write tools สำหรับ Admin (saveDailySales, saveDailyTarget, saveShift ฯลฯ) • Sales Settings: เพิ่ม 5 คอลัมน์ใหม่ (LY Sales, Forecast, LY TC, Target TC, Target TA) + 10 คอลัมน์คำนวณ (+3 รายการ)",1.6.0,1,2026-02-21T00:00:00.000Z,system
144,bk1040,version_update,อัพเดท v1.5.0,อัพเดท v1.5.0,"เพิ่มระบบสมัครสมาชิกใหม่ให้ผู้ใช้กำหนด Username เองได้ • เพิ่มช่อง Email, เบอร์โทร, ยืนยันรหัสผ่านในฟอร์มสมัคร (+2 รายการ)","เพิ่มระบบสมัครสมาชิกใหม่ให้ผู้ใช้กำหนด Username เองได้ • เพิ่มช่อง Email, เบอร์โทร, ยืนยันรหัสผ่านในฟอร์มสมัคร (+2 รายการ)",1.5.0,1,2026-01-16T00:00:00.000Z,system
145,bk1040,version_update,อัพเดท v1.4.0,อัพเดท v1.4.0,เพิ่มระบบ Reset Password ผ่าน OTP ทาง Email • ใช้ Resend สำหรับส่ง OTP Email (+1 รายการ),เพิ่มระบบ Reset Password ผ่าน OTP ทาง Email • ใช้ Resend สำหรับส่ง OTP Email (+1 รายการ),1.4.0,1,2026-01-16T00:00:00.000Z,system
146,bk1040,version_update,อัพเดท v1.3.0,อัพเดท v1.3.0,เพิ่มระบบ Staff Chat แบบ Real-time ด้วย Socket.IO • เพิ่ม Floating Chat Widget ใช้งานได้ทุกหน้า (+1 รายการ),เพิ่มระบบ Staff Chat แบบ Real-time ด้วย Socket.IO • เพิ่ม Floating Chat Widget ใช้งานได้ทุกหน้า (+1 รายการ),1.3.0,1,2026-01-16T00:00:00.000Z,system
147,bk1040,version_update,อัพเดท v1.2.0,อัพเดท v1.2.0,เพิ่มระบบ Borrow Tracker สำหรับยืม-คืนอุปกรณ์ระหว่างสาขา • รองรับ Import Excel/CSV สำหรับ Branches และ Items (+1 รายการ),เพิ่มระบบ Borrow Tracker สำหรับยืม-คืนอุปกรณ์ระหว่างสาขา • รองรับ Import Excel/CSV สำหรับ Branches และ Items (+1 รายการ),1.2.0,1,2026-01-16T00:00:00.000Z,system
152,bk1040,version_update,อัพเดท v2.4.3,อัพเดท v2.4.3,"เพิ่ม 'viewer' role — user ที่ใช้ร่วมกัน bk1040 / bk1040 • Viewer เข้าได้เฉพาะ: Sales Report (Dashboard, Daily, Weekly, Reports, Manual) และ Handbook (+3 รายการ)","เพิ่ม 'viewer' role — user ที่ใช้ร่วมกัน bk1040 / bk1040 • Viewer เข้าได้เฉพาะ: Sales Report (Dashboard, Daily, Weekly, Reports, Manual) และ Handbook (+3 รายการ)",2.4.3,1,2026-04-05T00:00:00.000Z,system
29,chajai003,version_update,อัพเดท v1.0.0,อัพเดท v1.0.0,ระบบจองกะเริ่มต้น • ระบบ Login/Logout (+2 รายการ),ระบบจองกะเริ่มต้น • ระบบ Login/Logout (+2 รายการ),1.0.0,1,2026-01-01T00:00:00.000Z,system
1,chajai003,version_update,อัพเดท v2.2.0,อัพเดท v2.2.0,"Notification Bell — กระดิ่งแจ้งเตือนใน header พร้อม badge จำนวนที่ยังไม่อ่าน • Event Notifications — แจ้งเตือนอัตโนมัติทุก event สำคัญ: คำขอผู้จัดการ, ยืมคืน, ตารางงาน, รายงาน (+1 รายการ)","Notification Bell — กระดิ่งแจ้งเตือนใน header พร้อม badge จำนวนที่ยังไม่อ่าน • Event Notifications — แจ้งเตือนอัตโนมัติทุก event สำคัญ: คำขอผู้จัดการ, ยืมคืน, ตารางงาน, รายงาน (+1 รายการ)",2.2.0,1,2026-03-22T00:00:00.000Z,system
63,chajai003,version_update,อัพเดท v2.3.0,อัพเดท v2.3.0,"Chann AI: Quick Actions ใหม่ — แบ่งเป็น 4 หมวด (ภาพรวม, ยอดขาย, พนักงาน, ระบบ) พร้อม header label • Chann AI: ปุ่ม Copy บน message ของ Chann — hover เพื่อคัดลอกข้อความ (+3 รายการ)","Chann AI: Quick Actions ใหม่ — แบ่งเป็น 4 หมวด (ภาพรวม, ยอดขาย, พนักงาน, ระบบ) พร้อม header label • Chann AI: ปุ่ม Copy บน message ของ Chann — hover เพื่อคัดลอกข้อความ (+3 รายการ)",2.3.0,1,2026-03-24T00:00:00.000Z,system
8,chajai003,version_update,อัพเดท v2.0.7,อัพเดท v2.0.7,"Profile Dropdown & Mobile Sidebar: redesign ให้เหมือน BK Corporate Portal — avatar + ชื่อ + email + เมนู • Desktop Dropdown: header สีน้ำตาล (primary) พร้อม avatar ใหญ่, ชื่อ, email, ปุ่มแก้ไข, ออกจากระบบ (+3 รายการ)","Profile Dropdown & Mobile Sidebar: redesign ให้เหมือน BK Corporate Portal — avatar + ชื่อ + email + เมนู • Desktop Dropdown: header สีน้ำตาล (primary) พร้อม avatar ใหญ่, ชื่อ, email, ปุ่มแก้ไข, ออกจากระบบ (+3 รายการ)",2.0.7,1,2026-03-04T00:00:00.000Z,system
9,chajai003,version_update,อัพเดท v2.0.6,อัพเดท v2.0.6,"Dashboard: การ์ดบนซ้ายแสดงทีมผู้จัดการ, การ์ดขวาล่างแสดงพนักงาน — แสดงชื่อจริง (ชื่อเล่น) + กะงาน","Dashboard: การ์ดบนซ้ายแสดงทีมผู้จัดการ, การ์ดขวาล่างแสดงพนักงาน — แสดงชื่อจริง (ชื่อเล่น) + กะงาน",2.0.6,1,2026-03-03T00:00:00.000Z,system
10,chajai003,version_update,อัพเดท v2.0.5,อัพเดท v2.0.5,Chann: ตั้งเวลาแจ้งเตือนอัตโนมัติ 22:45 น. — แจ้งงานค้างที่รอดำเนินการ (in-app notification),Chann: ตั้งเวลาแจ้งเตือนอัตโนมัติ 22:45 น. — แจ้งงานค้างที่รอดำเนินการ (in-app notification),2.0.5,1,2026-03-03T00:00:00.000Z,system
11,chajai003,version_update,อัพเดท v2.0.4,อัพเดท v2.0.4,Daily Sales: แก้ไขบั๊ก ส่งผ่านไลน์ไม่แสดงข้อมูลตารางงาน — ระบบจะบันทึกฟอร์มอัตโนมัติก่อนส่งไปไลน์ทุกครั้ง,Daily Sales: แก้ไขบั๊ก ส่งผ่านไลน์ไม่แสดงข้อมูลตารางงาน — ระบบจะบันทึกฟอร์มอัตโนมัติก่อนส่งไปไลน์ทุกครั้ง,2.0.4,1,2026-03-02T00:00:00.000Z,system
13,chajai003,version_update,อัพเดท v2.0.2,อัพเดท v2.0.2,Daily Sales: แสดง banner แจ้งเตือนส่งรายงานเมื่อวาน (ก่อน 20:00 น.) • Weekly Sales: แสดง banner แจ้งเตือนสัปดาห์ที่ต้องส่ง (วันอังคารก่อน 20:00 น.) (+3 รายการ),Daily Sales: แสดง banner แจ้งเตือนส่งรายงานเมื่อวาน (ก่อน 20:00 น.) • Weekly Sales: แสดง banner แจ้งเตือนสัปดาห์ที่ต้องส่ง (วันอังคารก่อน 20:00 น.) (+3 รายการ),2.0.2,1,2026-03-02T00:00:00.000Z,system
14,chajai003,version_update,อัพเดท v2.0.1,อัพเดท v2.0.1,เปลี่ยน dropdown Waste Top 3 / Unaccounted Top 3 ในรายงานสัปดาห์ให้ใช้ BK-CR categories (32 รายการ) • ลบการดึงข้อมูลจาก Borrow Tracker ออก — ใช้รายการ BK-CR มาตรฐานแทน,เปลี่ยน dropdown Waste Top 3 / Unaccounted Top 3 ในรายงานสัปดาห์ให้ใช้ BK-CR categories (32 รายการ) • ลบการดึงข้อมูลจาก Borrow Tracker ออก — ใช้รายการ BK-CR มาตรฐานแทน,2.0.1,1,2026-03-02T00:00:00.000Z,system
15,chajai003,version_update,อัพเดท v2.0.0,อัพเดท v2.0.0,อัพเกรด Chann AI เป็น gpt-4o ทั้งระบบ (จาก gpt-4o-mini) — ฉลาดและแม่นยำขึ้น • ปรับ system prompt ให้ Chann ตอบกระชับและรวดเร็วขึ้น (+3 รายการ),อัพเกรด Chann AI เป็น gpt-4o ทั้งระบบ (จาก gpt-4o-mini) — ฉลาดและแม่นยำขึ้น • ปรับ system prompt ให้ Chann ตอบกระชับและรวดเร็วขึ้น (+3 รายการ),2.0.0,1,2026-03-01T00:00:00.000Z,system
16,chajai003,version_update,อัพเดท v1.9.0,อัพเดท v1.9.0,เพิ่ม Role 'Area Manager' (role=area) — อ่านข้อมูลได้เหมือน Manager • ระบบปลดล็อก 30 นาที: กรอกรหัสผ่านก่อนแก้ไขข้อมูล (+3 รายการ),เพิ่ม Role 'Area Manager' (role=area) — อ่านข้อมูลได้เหมือน Manager • ระบบปลดล็อก 30 นาที: กรอกรหัสผ่านก่อนแก้ไขข้อมูล (+3 รายการ),1.9.0,1,2026-02-27T00:00:00.000Z,system
17,chajai003,version_update,อัพเดท v1.8.2,อัพเดท v1.8.2,เพิ่ม Survey Count ในรายงาน LINE Daily Report ต่อจากบรรทัด OSAT • แสดงชื่อจริง (fullName) แทน username ใน Staff Working Today บน Dashboard (+1 รายการ),เพิ่ม Survey Count ในรายงาน LINE Daily Report ต่อจากบรรทัด OSAT • แสดงชื่อจริง (fullName) แทน username ใน Staff Working Today บน Dashboard (+1 รายการ),1.8.2,1,2026-02-26T00:00:00.000Z,system
18,chajai003,version_update,อัพเดท v1.8.1,อัพเดท v1.8.1,"แก้ไข Waste double-counting — settings-page save รีเซ็ต wasteMealDaily เป็น 0 ถูกต้อง • แก้ไข OData endpoint ใช้ field ชื่อผิด (targetAmount → targetSales, wasteAmount → wasteRawDaily) (+3 รายการ)","แก้ไข Waste double-counting — settings-page save รีเซ็ต wasteMealDaily เป็น 0 ถูกต้อง • แก้ไข OData endpoint ใช้ field ชื่อผิด (targetAmount → targetSales, wasteAmount → wasteRawDaily) (+3 รายการ)",1.8.1,1,2026-02-26T00:00:00.000Z,system
19,chajai003,version_update,อัพเดท v1.8.0,อัพเดท v1.8.0,"Chann AI: เพิ่ม tools ครอบคลุมทุก storage operation (read + write) • Read tools ใหม่: getWasteTarget, getStoreSettings, getSystemLogs, getBorrowTransactions, getMtdSummary, getLaborSettings ฯลฯ (+3 รายการ)","Chann AI: เพิ่ม tools ครอบคลุมทุก storage operation (read + write) • Read tools ใหม่: getWasteTarget, getStoreSettings, getSystemLogs, getBorrowTransactions, getMtdSummary, getLaborSettings ฯลฯ (+3 รายการ)",1.8.0,1,2026-02-25T00:00:00.000Z,system
20,chajai003,version_update,อัพเดท v1.7.2,อัพเดท v1.7.2,"Timezone: ระบบทั้งหมดใช้ Asia/Bangkok (UTC+7) อย่างสอดคล้องกัน • เพิ่ม nowIso(), todayBangkok(), nowBangkok() ใน server/utils.ts (+2 รายการ)","Timezone: ระบบทั้งหมดใช้ Asia/Bangkok (UTC+7) อย่างสอดคล้องกัน • เพิ่ม nowIso(), todayBangkok(), nowBangkok() ใน server/utils.ts (+2 รายการ)",1.7.2,1,2026-02-26T00:00:00.000Z,system
22,chajai003,version_update,อัพเดท v1.7.0,อัพเดท v1.7.0,"Chann AI: Full Agent Access — role-based write permissions (Admin=all, Manager=roster+reports, Staff=read-only) • tools ใหม่: createUser, updateUserProfile, resetUserPassword, addBorrowTransaction, executeSqlQuery (+1 รายการ)","Chann AI: Full Agent Access — role-based write permissions (Admin=all, Manager=roster+reports, Staff=read-only) • tools ใหม่: createUser, updateUserProfile, resetUserPassword, addBorrowTransaction, executeSqlQuery (+1 รายการ)",1.7.0,1,2026-02-25T00:00:00.000Z,system
23,chajai003,version_update,อัพเดท v1.6.0,อัพเดท v1.6.0,"Chann AI: เพิ่ม write tools สำหรับ Admin (saveDailySales, saveDailyTarget, saveShift ฯลฯ) • Sales Settings: เพิ่ม 5 คอลัมน์ใหม่ (LY Sales, Forecast, LY TC, Target TC, Target TA) + 10 คอลัมน์คำนวณ (+3 รายการ)","Chann AI: เพิ่ม write tools สำหรับ Admin (saveDailySales, saveDailyTarget, saveShift ฯลฯ) • Sales Settings: เพิ่ม 5 คอลัมน์ใหม่ (LY Sales, Forecast, LY TC, Target TC, Target TA) + 10 คอลัมน์คำนวณ (+3 รายการ)",1.6.0,1,2026-02-21T00:00:00.000Z,system
24,chajai003,version_update,อัพเดท v1.5.0,อัพเดท v1.5.0,"เพิ่มระบบสมัครสมาชิกใหม่ให้ผู้ใช้กำหนด Username เองได้ • เพิ่มช่อง Email, เบอร์โทร, ยืนยันรหัสผ่านในฟอร์มสมัคร (+2 รายการ)","เพิ่มระบบสมัครสมาชิกใหม่ให้ผู้ใช้กำหนด Username เองได้ • เพิ่มช่อง Email, เบอร์โทร, ยืนยันรหัสผ่านในฟอร์มสมัคร (+2 รายการ)",1.5.0,1,2026-01-16T00:00:00.000Z,system
105,chajai003,version_update,อัพเดท v2.3.2,อัพเดท v2.3.2,แก้ไข Excel Import (GSI Sales Management Sheet) — ระบบค้นหาชีทที่ใช่อัตโนมัติ (ชื่อ 'sales management' หรือ score COL_MAP สูงสุด) • รองรับ header 2 แถว ใน GSI sheet — ผสานค่าจาก header แถวบน+ล่างก่อน map คอลัมน์,แก้ไข Excel Import (GSI Sales Management Sheet) — ระบบค้นหาชีทที่ใช่อัตโนมัติ (ชื่อ 'sales management' หรือ score COL_MAP สูงสุด) • รองรับ header 2 แถว ใน GSI sheet — ผสานค่าจาก header แถวบน+ล่างก่อน map คอลัมน์,2.3.2,1,2026-04-02T00:00:00.000Z,system
114,chajai003,version_update,อัพเดท v2.4.2,อัพเดท v2.4.2,"LINE Report: อัพเดท format ใหม่ — header 💎, Daily/MTD section, Restaurant (Dine In/Take Away + TC), DELIVERY, OSAT/Survey/Void/AddCheese/V-meal/UpSize, COL/Hour/OT/TCMH/SOS, WASTE, Roster (ถัดไป +1 วัน) • Roster date ในรายงาน LINE ใช้วันถัดจากวันที่รายงาน (เพื่อแสดงตารางงานของวันพรุ่งนี้) (+1 รายการ)","LINE Report: อัพเดท format ใหม่ — header 💎, Daily/MTD section, Restaurant (Dine In/Take Away + TC), DELIVERY, OSAT/Survey/Void/AddCheese/V-meal/UpSize, COL/Hour/OT/TCMH/SOS, WASTE, Roster (ถัดไป +1 วัน) • Roster date ในรายงาน LINE ใช้วันถัดจากวันที่รายงาน (เพื่อแสดงตารางงานของวันพรุ่งนี้) (+1 รายการ)",2.4.2,1,2026-04-02T00:00:00.000Z,system
104,chajai003,version_update,อัพเดท v2.4.0,อัพเดท v2.4.0,"Chann AI: เพิ่ม 7 tools ใหม่ — readStaffChat, getWeeklySalesReport, sendStaffChatMessage, createAnnouncement, deleteAnnouncement, approveSwapRequest, rejectSwapRequest • Chann AI: Manager สามารถให้ Chann ส่งข้อความใน Staff Chat กลุ่มได้โดยตรง (real-time via Socket.IO) (+2 รายการ)","Chann AI: เพิ่ม 7 tools ใหม่ — readStaffChat, getWeeklySalesReport, sendStaffChatMessage, createAnnouncement, deleteAnnouncement, approveSwapRequest, rejectSwapRequest • Chann AI: Manager สามารถให้ Chann ส่งข้อความใน Staff Chat กลุ่มได้โดยตรง (real-time via Socket.IO) (+2 รายการ)",2.4.0,1,2026-04-02T00:00:00.000Z,system
